"transactiondateutc","uniqueid","itinerary","first_element","last_element","onewayorreturn"
"2019-09-16 07:30:59.937000",a1889fc4-3ad8-e911-a822-e453a8e76766,AEP-FTE-EZE,AEP,EZE,Return
"2019-09-03 03:52:10.657000","69ff9e09-e5cd-e911-a821-8111ee911e19",AEP-IGR-EZE,AEP,EZE,Return
"2019-05-21 18:20:18.110000","9201afef-db7b-e911-a821-8111ee911e19",AEP-USH-EZE,AEP,EZE,Return
"2019-08-13 16:31:10.357000",ffc75398-cebd-e911-a821-8111ee911e19,BOM-DXB-BOM,BOM,BOM,One Way
"2019-06-12 11:27:38.227000",c9b436ef-eb8c-e911-a821-8111ee911e19,CDG-AAE-ORY,CDG,ORY,Return
"2019-12-26 23:29:54.797000",be53cf73-1e28-ea11-a822-e453a8e76766,CDG-ALG-ORY,CDG,ORY,Return
"2019-04-14 10:56:06.543000","63e399be-8a5e-e911-a821-8111ee911e19",CDG-ALG-ORY,CDG,ORY,Return
"2019-05-22 13:36:55.843000","68530a7f-7d7c-e911-a821-8111ee911e19",CDG-CMN-ORY,CDG,ORY,Return
"2019-07-26 15:38:42.033000",aa021247-a2af-e911-a821-8111ee911e19,CDG-CMN-ORY,CDG,ORY,Return
"2019-04-04 22:00:59.670000",a72657fb-0b57-e911-a821-8111ee911e19,CDG-CMN-ORY,CDG,ORY,Return
"2019-01-07 18:19:13.890000","469f9591-8f12-e911-a820-a7f2c9e35195",CDG-CMN-ORY,CDG,ORY,Return
"2019-09-23 02:33:17.577000","9c942c5a-91dd-e911-a822-e453a8e76766",CDG-CMN-ORY,CDG,ORY,Return
"2019-09-10 15:45:06.890000",effa52cc-c8d3-e911-a822-e453a8e76766,CDG-ORN-ORY,CDG,ORY,Return
"2019-02-10 20:15:39.080000",e21f507b-572d-e911-a820-a7f2c9e35195,CDG-ORN-ORY,CDG,ORY,Return
"2019-10-27 16:50:31.597000","2e4741bd-c0f8-e911-a822-e453a8e76766",CDG-ORN-ORY,CDG,ORY,Return
"2019-11-02 20:27:52.787000",c888e718-96fd-e911-a822-e453a8e76766,CRK-HKG-MNL,CRK,MNL,Return
"2019-01-30 07:57:41.280000",a34d44d1-8c24-e911-a820-a7f2c9e35195,DEL-MEL-DEL,DEL,DEL,One Way
"2019-10-19 20:42:10.987000","606ea6c6-97f2-e911-a822-e453a8e76766",EWR-DUB-JFK,EWR,JFK,Return
"2019-01-11 15:51:19.907000","34a18f94-9f15-e911-a820-a7f2c9e35195",EWR-HKG-JFK,EWR,JFK,Return
"2019-03-11 04:10:59.427000","7655e383-9a43-e911-a820-a7f2c9e35195",EWR-KEF-JFK,EWR,JFK,Return
"2019-06-06 03:22:04.173000","56c7771b-f187-e911-a821-8111ee911e19",EZE-BRC-AEP,EZE,AEP,Return
"2019-11-07 03:06:38.317000","68caeb73-f200-ea11-a822-e453a8e76766",EZE-BRC-AEP,EZE,AEP,Return
"2019-03-03 18:32:04.487000",f3d3c37b-c93d-e911-a820-a7f2c9e35195,EZE-IGR-AEP,EZE,AEP,Return
"2019-02-28 18:39:58.260000",cc368a19-6f3b-e911-a820-a7f2c9e35195,EZE-IGR-AEP,EZE,AEP,Return
"2019-06-21 20:40:24.283000",ad2078a1-4b94-e911-a821-8111ee911e19,EZE-USH-AEP,EZE,AEP,Return
"2019-02-14 18:06:09.783000","1de4a00e-6a30-e911-a820-a7f2c9e35195",FRA-DEL-FRA,FRA,FRA,One Way
"2019-11-25 05:51:14.780000","55915471-2e0f-ea11-a822-e453a8e76766",GMP-PEK-ICN,GMP,ICN,Return
"2019-03-04 01:28:07.237000","0c5ff29b-033e-e911-a820-a7f2c9e35195",GRU-SSA-CGH,GRU,CGH,Return
"2019-04-15 06:31:34.877000","966380f4-2e5f-e911-a821-8111ee911e19",HND-ICN-NRT,HND,NRT,Return
"2019-06-14 14:44:47.607000",e58b56cc-998e-e911-a821-8111ee911e19,HND-SIN-NRT,HND,NRT,Return
"2019-02-15 17:13:31.537000","092626d9-2b31-e911-a820-a7f2c9e35195",HND-SIN-NRT,HND,NRT,Return
"2019-09-25 19:34:25.733000","400d3850-b2df-e911-a822-e453a8e76766",HND-SIN-NRT,HND,NRT,Return
"2019-11-14 12:12:56.797000",fa3e27f1-be06-ea11-a822-e453a8e76766,ICN-HND-GMP,ICN,GMP,Return
"2019-03-07 12:06:11.390000","5b75b63d-b840-e911-a820-a7f2c9e35195",ICN-PEK-GMP,ICN,GMP,Return
"2019-06-11 12:57:47.783000","5b59f357-2f8c-e911-a821-8111ee911e19",JFK-BOM-EWR,JFK,EWR,Return
"2019-05-20 16:46:44.747000","160855b2-057b-e911-a821-8111ee911e19",JFK-BOM-EWR,JFK,EWR,Return
"2019-04-01 23:37:56.747000","16a44604-be54-e911-a823-bb3187216d89",JFK-DUB-EWR,JFK,EWR,Return
"2019-06-04 11:05:25.827000","2491f87e-9f86-e911-a821-8111ee911e19",JFK-KEF-EWR,JFK,EWR,Return
"2019-08-05 02:10:49.170000",c0fd0f15-0db7-e911-a821-8111ee911e19,JFK-KEF-EWR,JFK,EWR,Return
"2019-09-18 05:59:14.863000","6549cf48-c0d9-e911-a822-e453a8e76766",JFK-PEK-EWR,JFK,EWR,Return
"2019-05-31 01:33:57.940000",dbd36d00-2b83-e911-a821-8111ee911e19,JFK-SIN-EWR,JFK,EWR,Return
"2019-05-20 19:24:56.830000",b08f0cca-1b7b-e911-a821-8111ee911e19,JFK-TLV-EWR,JFK,EWR,Return
"2019-07-09 07:53:38.847000","1e691c80-05a2-e911-a821-8111ee911e19",KBP-MSQ-IEV,KBP,IEV,Return
"2019-11-10 12:27:45.050000","00a7b958-9c03-ea11-a822-e453a8e76766",KBP-WAW-IEV,KBP,IEV,Return
"2019-07-13 12:18:06.100000","6ddb8e1c-4fa5-e911-a821-8111ee911e19",LCY-WAW-LHR,LCY,LHR,Return
"2019-09-17 00:33:40.080000","8ce481a5-c9d8-e911-a822-e453a8e76766",LCY-ZRH-LHR,LCY,LHR,Return
"2019-12-09 22:18:18.187000","060554a2-b81a-ea11-a822-e453a8e76766",LGA-IAH-EWR,LGA,EWR,Return
"2019-02-20 00:44:26.547000","209d0d81-8f34-e911-a820-a7f2c9e35195",LGA-ORD-JFK,LGA,JFK,Return
"2019-03-07 22:12:15.720000","78dcdae9-0c41-e911-a820-a7f2c9e35195",LGA-YYZ-EWR,LGA,EWR,Return
"2019-10-14 17:53:08.303000","3a6f9253-92ee-e911-a822-e453a8e76766",LGK-DOH-KUL,LGK,KUL,Return
"2019-03-03 15:53:29.173000",d71e4655-b33d-e911-a820-a7f2c9e35195,LGW-ACE-STN,LGW,STN,Return
"2019-04-07 18:59:28.153000",f6328c1b-4e59-e911-a821-8111ee911e19,LGW-AYT-LTN,LGW,LTN,Return
"2019-07-20 21:36:30.813000","2e970748-1dab-e911-a821-8111ee911e19",LGW-CMN-LHR,LGW,LHR,Return
"2019-08-15 02:13:28.313000","112e2b1a-e9be-e911-a821-8111ee911e19",LGW-DXB-LHR,LGW,LHR,Return
"2019-08-02 13:35:07.007000","4a49ac2b-11b5-e911-a821-8111ee911e19",LGW-DXB-LHR,LGW,LHR,Return
"2019-09-02 19:52:22.593000","72606f04-a2cd-e911-a821-8111ee911e19",LGW-DXB-LHR,LGW,LHR,Return
"2019-03-19 17:25:16.580000","0f95d2cd-524a-e911-a820-a7f2c9e35195",LGW-DXB-STN,LGW,STN,Return
"2019-03-05 20:57:47.727000","3fb2502d-703f-e911-a820-a7f2c9e35195",LGW-DXB-STN,LGW,STN,Return
"2019-01-21 01:38:24.047000","49e6f811-041d-e911-a820-a7f2c9e35195",LGW-IST-LHR,LGW,LHR,Return
"2019-11-18 15:18:10.640000",d78d7579-fd09-ea11-a822-e453a8e76766,LGW-IST-LHR,LGW,LHR,Return
"2019-01-04 00:45:49.577000","4823beed-a00f-e911-a820-a7f2c9e35195",LGW-JFK-LHR,LGW,LHR,Return
"2019-12-30 19:10:07.610000",ea9d12d5-1e2b-ea11-a822-e453a8e76766,LGW-MLA-LHR,LGW,LHR,Return
"2019-02-15 16:13:19.843000","141be075-2331-e911-a820-a7f2c9e35195",LGW-MLA-LHR,LGW,LHR,Return
"2019-05-08 22:03:08.673000",dfa2bce8-c371-e911-a821-8111ee911e19,LGW-TUN-LHR,LGW,LHR,Return
"2019-01-18 02:51:25.987000",c748d2c6-b21a-e911-a820-a7f2c9e35195,LGW-ZTH-STN,LGW,STN,Return
"2019-04-27 03:25:10.923000",b10ff4e9-8268-e911-a821-8111ee911e19,LHR-AMS-LCY,LHR,LCY,Return
"2019-03-15 19:44:09.030000","94cb6287-4147-e911-a820-a7f2c9e35195",LHR-AMS-LCY,LHR,LCY,Return
"2019-09-15 19:23:21.860000",a742be21-d5d7-e911-a822-e453a8e76766,LHR-AMS-LCY,LHR,LCY,Return
"2019-05-30 13:22:33.347000","599f95d0-c482-e911-a821-8111ee911e19",LHR-AMS-LCY,LHR,LCY,Return
"2019-01-17 11:17:58.600000",e3a9ce60-301a-e911-a820-a7f2c9e35195,LHR-AMS-LCY,LHR,LCY,Return
"2019-09-29 00:48:00.000000","4dbeaba0-39e2-e911-a822-e453a8e76766",LHR-AMS-LCY,LHR,LCY,Return
"2019-04-21 14:45:46.187000","8dfd95fb-2a64-e911-a821-8111ee911e19",LHR-AMS-LCY,LHR,LCY,Return
"2019-09-06 15:56:24.047000","236235b7-a5d0-e911-a821-8111ee911e19",LHR-AMS-LCY,LHR,LCY,Return
"2019-12-05 13:55:40.173000","99a843c3-4d17-ea11-a822-e453a8e76766",LHR-DXB-LGW,LHR,LGW,Return
"2019-01-20 22:58:59.123000","851bbecd-ed1c-e911-a820-a7f2c9e35195",LHR-HKG-LGW,LHR,LGW,Return
"2019-02-06 13:09:44.937000",a285574f-f729-e911-a820-a7f2c9e35195,LHR-HKG-LGW,LHR,LGW,Return
"2019-05-15 03:05:56.937000","49184333-a576-e911-a821-8111ee911e19",LHR-JFK-LGW,LHR,LGW,Return
"2019-02-11 11:15:01.187000",e87a501e-d52d-e911-a820-a7f2c9e35195,LHR-LIN-LCY,LHR,LCY,Return
"2019-06-01 10:27:33.437000",da2dd9b3-3e84-e911-a821-8111ee911e19,LHR-MLA-LGW,LHR,LGW,Return
"2019-05-16 14:53:55.730000",d450f741-d177-e911-a821-8111ee911e19,LHR-MLA-LGW,LHR,LGW,Return
"2019-01-29 15:43:05.627000","1ed4436b-c323-e911-a820-a7f2c9e35195",LHR-MLA-SEN,LHR,SEN,Return
"2019-07-08 17:46:04.220000",be5c6918-8fa1-e911-a821-8111ee911e19,LHR-NQY-SEN,LHR,SEN,Return
"2019-08-23 00:10:56.753000","4d4b644f-21c5-e911-a821-8111ee911e19",LHR-PVG-LGW,LHR,LGW,Return
"2019-09-09 00:06:37.127000",fe85c88a-7cd2-e911-a821-8111ee911e19,LHR-SPU-LGW,LHR,LGW,Return
"2019-01-04 00:50:45.173000","928a589c-a10f-e911-a820-a7f2c9e35195",LHR-TUN-LGW,LHR,LGW,Return
"2019-06-13 18:21:29.417000",d1d055e5-ee8d-e911-a821-8111ee911e19,LHR-TUN-LGW,LHR,LGW,Return
"2019-03-14 21:07:16.327000",c9b558fd-8346-e911-a820-a7f2c9e35195,LHR-WAW-LCY,LHR,LCY,Return
"2019-07-12 16:46:29.873000",a042ef72-aba4-e911-a821-8111ee911e19,LHR-ZRH-LCY,LHR,LCY,Return
"2019-06-10 12:47:28.083000",e453dac0-648b-e911-a821-8111ee911e19,LHR-ZRH-LCY,LHR,LCY,Return
"2019-03-11 17:58:18.517000","9843bb16-0e44-e911-a820-a7f2c9e35195",LIN-AMS-MXP,LIN,MXP,Return
"2019-10-08 22:48:54.563000","7ceac1a6-04ea-e911-a822-e453a8e76766",MIA-MXP-MIA,MIA,MIA,One Way
"2019-06-27 16:20:06.563000","5b597f42-de98-e911-a821-8111ee911e19",MRS-CZL-MRS,MRS,MRS,One Way
"2019-10-20 19:08:46.517000","29c97be4-53f3-e911-a822-e453a8e76766",NRT-ICN-HND,NRT,HND,Return
"2019-03-13 12:45:50.970000","23675ac7-7445-e911-a820-a7f2c9e35195",ORY-AAE-CDG,ORY,CDG,Return
"2019-03-31 01:07:03.423000","38a95e25-3853-e911-a823-bb3187216d89",ORY-AAE-CDG,ORY,CDG,Return
"2019-08-18 02:35:34.297000",c52bcbb4-47c1-e911-a821-8111ee911e19,ORY-AAE-CDG,ORY,CDG,Return
"2019-04-16 22:06:40.423000","30a962c3-7a60-e911-a821-8111ee911e19",ORY-AJA-CDG,ORY,CDG,Return
"2019-04-14 22:35:47.357000",fe6c227a-ec5e-e911-a821-8111ee911e19,ORY-ALG-CDG,ORY,CDG,Return
"2019-04-21 16:08:15.407000",e4f9fd7f-3664-e911-a821-8111ee911e19,ORY-ALG-CDG,ORY,CDG,Return
"2019-04-07 18:16:06.500000","96dfb00c-4859-e911-a821-8111ee911e19",ORY-ALG-CDG,ORY,CDG,Return
"2019-05-21 14:39:37.393000","49f01119-bd7b-e911-a821-8111ee911e19",ORY-ALG-CDG,ORY,CDG,Return
"2019-09-11 23:20:02.577000","641d4e85-d1d4-e911-a822-e453a8e76766",ORY-ALG-CDG,ORY,CDG,Return
"2019-11-03 18:13:51.657000","1293718a-4cfe-e911-a822-e453a8e76766",ORY-BJA-CDG,ORY,CDG,Return
"2019-11-24 00:58:53.280000","6e378f6b-3c0e-ea11-a822-e453a8e76766",ORY-BJA-CDG,ORY,CDG,Return
"2019-11-30 21:42:55.983000",ba987535-a113-ea11-a822-e453a8e76766,ORY-BSK-CDG,ORY,CDG,Return
"2019-04-28 22:07:08.047000","26952acb-e869-e911-a821-8111ee911e19",ORY-CMN-CDG,ORY,CDG,Return
"2019-08-09 18:50:24.187000","9bd22361-bdba-e911-a821-8111ee911e19",ORY-CMN-ORY,ORY,ORY,One Way
"2019-02-02 18:34:57.910000",f4801e17-0027-e911-a820-a7f2c9e35195,ORY-JFK-CDG,ORY,CDG,Return
"2019-08-30 01:00:58.187000",c0d5bd75-a8ca-e911-a821-8111ee911e19,ORY-ORN-CDG,ORY,CDG,Return
"2019-04-21 23:24:45.657000","10f2b27b-7364-e911-a821-8111ee911e19",ORY-ORN-CDG,ORY,CDG,Return
"2019-05-24 21:50:25.327000","3b16dac6-547e-e911-a821-8111ee911e19",ORY-ORN-CDG,ORY,CDG,Return
"2019-05-19 19:51:21.330000","25860050-567a-e911-a821-8111ee911e19",ORY-ORN-CDG,ORY,CDG,Return
"2019-10-25 19:39:15.343000","7c5526fa-45f7-e911-a822-e453a8e76766",ORY-ORN-CDG,ORY,CDG,Return
"2019-07-28 04:40:47.037000","4a4e20b7-d8b0-e911-a821-8111ee911e19",ORY-SVO-CDG,ORY,CDG,Return
"2019-02-04 14:36:27.970000","05613f17-7128-e911-a820-a7f2c9e35195",PVG-HKG-SHA,PVG,SHA,Return
"2019-07-10 15:08:10.143000",a6921c5f-0ba3-e911-a821-8111ee911e19,PVG-TSA-SHA,PVG,SHA,Return
"2019-09-03 13:36:11.377000","26d2d5a0-36ce-e911-a821-8111ee911e19",SAW-AMS-IST,SAW,IST,Return
"2019-02-07 01:07:17.157000","5cdfdf8b-5b2a-e911-a820-a7f2c9e35195",SAW-BCN-IST,SAW,IST,Return
"2019-02-05 22:24:42.547000",ae67f1a9-7b29-e911-a820-a7f2c9e35195,SAW-BRU-IST,SAW,IST,Return
"2019-06-23 16:21:53.653000","1e2e33dd-b995-e911-a821-8111ee911e19",SAW-FRA-IST,SAW,IST,Return
"2019-08-19 11:13:06.953000","258c0227-59c2-e911-a821-8111ee911e19",SEN-MLA-LGW,SEN,LGW,Return
"2019-01-28 21:54:55.810000","6c6ce732-2e23-e911-a820-a7f2c9e35195",SEN-MLA-LGW,SEN,LGW,Return
"2019-01-29 15:19:22.483000",aaac141b-c023-e911-a820-a7f2c9e35195,SEN-MLA-LHR,SEN,LHR,Return
"2019-07-12 17:56:33.377000","8ba57239-b5a4-e911-a821-8111ee911e19",SFO-KEF-SFO,SFO,SFO,One Way
"2019-02-23 11:08:14.640000","814b3f26-4237-e911-a820-a7f2c9e35195",SHA-HKG-PVG,SHA,PVG,Return
"2019-10-28 02:41:03.673000",f2c6253c-13f9-e911-a822-e453a8e76766,STN-CPH-LHR,STN,LHR,Return
"2019-11-26 19:14:10.500000","4728dbc4-6710-ea11-a822-e453a8e76766",SVO-GSV-SVO,SVO,SVO,One Way
"2019-10-20 15:58:21.360000",f2e0a44a-39f3-e911-a822-e453a8e76766,TLC-PVR-MEX,TLC,MEX,Return
"2019-02-24 22:47:29.607000","3b72a802-6d38-e911-a820-a7f2c9e35195",ZRH-LHR-ZRH,ZRH,ZRH,One Way
"2019-08-14 17:47:25.830000",eef21468-a2be-e911-a821-8111ee911e19,ADD-BJM-BKO-ADD,ADD,ADD,One Way
"2019-09-19 22:04:09.500000","854e2a3c-10db-e911-a822-e453a8e76766",ADD-BRU-DLA-ADD,ADD,ADD,One Way
"2019-04-09 21:39:42.577000",cd6bfad0-f65a-e911-a821-8111ee911e19,ADD-HRE-CAI-ADD,ADD,ADD,One Way
"2019-01-25 21:47:53.157000",ea32e6b6-d120-e911-a820-a7f2c9e35195,ADD-IAD-ABV-ADD,ADD,ADD,One Way
"2019-06-14 20:06:44.000000",eef353c8-c68e-e911-a821-8111ee911e19,ADD-MAN-EBB-ADD,ADD,ADD,One Way
"2019-04-02 19:20:06.160000","961c8e28-6355-e911-a823-bb3187216d89",ADD-MAN-GBE-ADD,ADD,ADD,One Way
"2019-02-25 12:51:47.457000","7eadf8f0-e238-e911-a820-a7f2c9e35195",ADD-MAN-JNB-ADD,ADD,ADD,One Way
"2019-05-08 14:29:20.953000",b079ca84-8471-e911-a821-8111ee911e19,ADD-MAN-NBO-ADD,ADD,ADD,One Way
"2019-04-12 05:18:21.907000","3e16183c-c95c-e911-a821-8111ee911e19",ADD-NRT-NBO-ADD,ADD,ADD,One Way
"2019-06-27 16:47:50.163000","517ee420-e298-e911-a821-8111ee911e19",ADD-ORD-KRT-ADD,ADD,ADD,One Way
"2019-10-02 14:01:42.130000","66b25dfe-03e5-e911-a822-e453a8e76766",AMM-HKG-LHR-AMM,AMM,AMM,One Way
"2019-09-10 18:39:31.877000","55a39f29-e1d3-e911-a822-e453a8e76766",BAH-AMS-CMB-BAH,BAH,BAH,One Way
"2019-05-20 12:42:43.750000","221c8798-e37a-e911-a821-8111ee911e19",BKK-ICN-BLR-BKK,BKK,BKK,One Way
"2019-11-06 20:53:31.390000","2227a256-be00-ea11-a822-e453a8e76766",BRU-ABJ-BHX-BRU,BRU,BRU,One Way
"2019-04-08 07:51:52.987000","24f28f05-ba59-e911-a821-8111ee911e19",BRU-AMS-DSS-BRU,BRU,BRU,One Way
"2019-02-21 22:06:22.287000",a4facac0-0b36-e911-a820-a7f2c9e35195,BRU-FIH-JFK-BRU,BRU,BRU,One Way
"2019-08-03 15:07:09.000000",ddc69e33-e7b5-e911-a821-8111ee911e19,CDG-ARN-HEL-ORY,CDG,ORY,Return
"2019-09-24 18:57:31.407000","94688eff-e3de-e911-a822-e453a8e76766",CDG-BLJ-BSK-ORY,CDG,ORY,Return
"2019-05-21 10:55:45.500000","15829bd1-9d7b-e911-a821-8111ee911e19",CDG-CMN-FEZ-ORY,CDG,ORY,Return
"2019-09-23 04:29:22.013000","91ac568c-a1dd-e911-a822-e453a8e76766",CGK-KOE-SIN-CGK,CGK,CGK,One Way
"2019-06-11 16:22:43.243000","91161cfb-4b8c-e911-a821-8111ee911e19",CMN-LBV-TLS-CMN,CMN,CMN,One Way
"2019-01-07 03:09:33.950000","1d301a82-1012-e911-a820-a7f2c9e35195",CMN-NBO-AGP-CMN,CMN,CMN,One Way
"2019-11-22 21:18:33.423000","1c82c97b-540d-ea11-a822-e453a8e76766",CMN-NSI-ORY-CMN,CMN,CMN,One Way
"2019-04-16 16:30:01.453000","6b6d25b9-4b60-e911-a821-8111ee911e19",CMN-TLS-FEZ-CMN,CMN,CMN,One Way
"2019-02-18 14:52:53.563000","69125cb3-7333-e911-a820-a7f2c9e35195",CMN-TXL-CAI-CMN,CMN,CMN,One Way
"2019-04-20 20:36:13.750000","1e81c6c9-9263-e911-a821-8111ee911e19",CTU-LAX-SZX-CTU,CTU,CTU,One Way
"2019-04-13 01:11:18.170000",a7ed04e3-6f5d-e911-a821-8111ee911e19,DCA-YUL-GVA-IAD,DCA,IAD,Return
"2019-12-09 19:46:10.047000","5bab2c65-a31a-ea11-a822-e453a8e76766",DOH-DAR-CDG-DOH,DOH,DOH,One Way
"2019-08-03 16:06:19.297000",b391b076-efb5-e911-a821-8111ee911e19,DXB-AKL-BOS-DXB,DXB,DXB,One Way
"2019-01-03 10:46:28.027000","7d0a93ac-2b0f-e911-a820-a7f2c9e35195",DXB-CRK-ZAG-DXB,DXB,DXB,One Way
"2019-02-04 23:17:33.407000","78b680e6-b928-e911-a820-a7f2c9e35195",DXB-EZE-NBO-DXB,DXB,DXB,One Way
"2019-03-18 19:48:00.177000",e042f690-9d49-e911-a820-a7f2c9e35195,DXB-SCL-HYD-DXB,DXB,DXB,One Way
"2019-06-13 22:45:17.297000",e15b16c3-138e-e911-a821-8111ee911e19,EWR-BCN-IAD-LGA,EWR,LGA,Return
"2019-05-02 05:47:23.860000","39b40d9c-846c-e911-a821-8111ee911e19",EWR-CDG-VIE-JFK,EWR,JFK,Return
"2019-03-30 03:22:34.830000",c4d38ee9-8152-e911-a823-bb3187216d89,EWR-FRA-GVA-JFK,EWR,JFK,Return
"2019-07-30 02:47:50.267000","6ac04440-5bb2-e911-a821-8111ee911e19",EWR-MUC-VIE-JFK,EWR,JFK,Return
"2019-07-23 13:30:26.030000","868915df-34ad-e911-a821-8111ee911e19",EWR-RZE-WAW-JFK,EWR,JFK,Return
"2019-11-22 09:14:56.360000","8cfeee66-ef0c-ea11-a822-e453a8e76766",EWR-TLV-ZRH-JFK,EWR,JFK,Return
"2019-05-28 09:21:05.893000",f751abc0-1081-e911-a821-8111ee911e19,HND-GMP-ICN-NRT,HND,NRT,Return
"2019-01-08 21:31:46.257000",edb847a5-7313-e911-a820-a7f2c9e35195,HND-ICN-TAE-NRT,HND,NRT,Return
"2019-09-04 23:19:13.953000",ee139e40-51cf-e911-a821-8111ee911e19,ICN-PVG-SHA-GMP,ICN,GMP,Return
"2019-05-20 21:44:42.937000",eb711450-2f7b-e911-a821-8111ee911e19,IST-HAN-VIE-IST,IST,IST,One Way
"2019-08-10 15:04:35.400000","15fa6201-67bb-e911-a821-8111ee911e19",IST-MPM-HAM-IST,IST,IST,One Way
"2019-12-27 14:43:23.920000","3cf90816-9e28-ea11-a822-e453a8e76766",IST-NCE-BCN-SAW,IST,SAW,Return
"2019-06-13 20:05:45.363000","4481a378-fd8d-e911-a821-8111ee911e19",ITM-FUK-SIN-KIX,ITM,KIX,Return
"2019-03-19 17:14:19.170000",eb3c2743-514a-e911-a820-a7f2c9e35195,JED-BLR-JED-MED,JED,MED,Return
"2019-08-01 04:07:37.377000",eba417bb-f8b3-e911-a821-8111ee911e19,JED-PEW-MAN-JED,JED,JED,One Way
"2019-07-12 17:43:48.533000","86431072-b3a4-e911-a821-8111ee911e19",JFK-BOM-DEL-JFK,JFK,JFK,One Way
"2019-03-28 08:10:56.377000","87cef7d7-1751-e911-a823-bb3187216d89",JFK-VIE-LHR-EWR,JFK,EWR,Return
"2019-01-16 17:10:10.097000","887b616c-9819-e911-a820-a7f2c9e35195",KGL-CPT-BRU-KGL,KGL,KGL,One Way
"2019-01-16 14:23:13.530000","2456be1b-8119-e911-a820-a7f2c9e35195",KGL-JNB-LBV-KGL,KGL,KGL,One Way
"2019-04-03 19:54:49.227000",eb51082e-3156-e911-a823-bb3187216d89,KWI-LCA-DEL-KWI,KWI,KWI,One Way
"2019-04-19 17:29:40.687000","4fb2a08d-af62-e911-a821-8111ee911e19",LBV-DLA-PNR-LBV,LBV,LBV,One Way
"2019-07-21 17:53:08.110000","91e19c3f-c7ab-e911-a821-8111ee911e19",LFW-JNB-ACC-LFW,LFW,LFW,One Way
"2019-06-26 16:12:49.190000","07a26f13-1498-e911-a821-8111ee911e19",LGW-BJV-IST-LHR,LGW,LHR,Return
"2019-04-24 19:47:03.127000",b0c70790-b066-e911-a821-8111ee911e19,LGW-LED-SVO-LHR,LGW,LHR,Return
"2019-11-24 23:37:46.123000","08e9e544-fa0e-ea11-a822-e453a8e76766",LGW-PVG-VIE-LHR,LGW,LHR,Return
"2019-02-06 16:33:02.483000",ef5573b8-132a-e911-a820-a7f2c9e35195,LGW-SAW-IST-LHR,LGW,LHR,Return
"2019-01-18 15:06:30.093000",d866d57b-191b-e911-a820-a7f2c9e35195,LGW-SAW-IST-LHR,LGW,LHR,Return
"2019-01-18 22:40:36.517000","84177eeb-581b-e911-a820-a7f2c9e35195",LGW-SAW-IST-LHR,LGW,LHR,Return
"2019-08-22 21:09:50.200000","12e2ac03-08c5-e911-a821-8111ee911e19",LGW-SVQ-MAD-LHR,LGW,LHR,Return
"2019-11-05 22:14:10.070000","44315370-0000-ea11-a822-e453a8e76766",LHR-AMS-TLL-LGW,LHR,LGW,Return
"2019-12-15 15:40:58.727000","592a3622-381f-ea11-a822-e453a8e76766",LHR-BOM-ATQ-STN,LHR,STN,Return
"2019-03-01 10:51:19.907000","01334dca-f63b-e911-a820-a7f2c9e35195",LHR-IST-AYT-LGW,LHR,LGW,Return
"2019-03-20 00:34:25.000000","40062ac1-8e4a-e911-a820-a7f2c9e35195",LHR-IST-ESB-LGW,LHR,LGW,Return
"2019-05-24 13:49:16.863000",a4cf0090-117e-e911-a821-8111ee911e19,LHR-IST-ESB-LGW,LHR,LGW,Return
"2019-05-24 10:52:37.437000",ad3d2de5-f87d-e911-a821-8111ee911e19,LHR-LAX-ZRH-LCY,LHR,LCY,Return
"2019-01-14 00:24:59.827000","222a5bac-7917-e911-a820-a7f2c9e35195",LHR-MAD-SJO-LGW,LHR,LGW,Return
"2019-04-18 22:34:11.923000","1faad2ec-1062-e911-a821-8111ee911e19",LHR-MRU-AMS-LCY,LHR,LCY,Return
"2019-05-05 17:55:27.327000","46a286ce-456f-e911-a821-8111ee911e19",LHR-SVO-LED-LGW,LHR,LGW,Return
"2019-08-13 15:21:21.047000","6de88cd7-c4bd-e911-a821-8111ee911e19",LHR-TPE-TXL-LHR,LHR,LHR,One Way
"2019-01-10 11:10:51.140000",c6327a3b-af14-e911-a820-a7f2c9e35195,MAD-COR-DUS-MAD,MAD,MAD,One Way
"2019-01-14 09:42:49.050000","0a0d0498-c717-e911-a820-a7f2c9e35195",NBO-FNA-DAR-NBO,NBO,NBO,One Way
"2019-07-23 15:06:07.563000","6ca5f73f-42ad-e911-a821-8111ee911e19",NNG-TAO-SIN-NNG,NNG,NNG,One Way
"2019-03-31 14:00:18.140000","28355e27-a453-e911-a823-bb3187216d89",PVG-DXB-CEB-PVG,PVG,PVG,One Way
"2019-01-06 09:18:13.703000","061920d8-7a11-e911-a820-a7f2c9e35195",RGN-NYU-HKG-RGN,RGN,RGN,One Way
"2019-04-02 10:57:21.313000","0bc7e4f0-1c55-e911-a823-bb3187216d89",SIN-CBR-COK-SIN,SIN,SIN,One Way
"2019-05-04 07:24:43.987000","5ac9ec84-246e-e911-a821-8111ee911e19",SIN-SFO-BLR-SIN,SIN,SIN,One Way
"2019-01-25 09:15:07.140000","07640f8f-6820-e911-a820-a7f2c9e35195",SIN-SFO-HYD-SIN,SIN,SIN,One Way
"2019-11-11 20:09:23.500000","8a2c0efc-a504-ea11-a822-e453a8e76766",STN-ATQ-DEL-LHR,STN,LHR,Return
"2019-12-25 02:39:55.533000",a595b974-be26-ea11-a822-e453a8e76766,SYD-LHR-ZQN-SYD,SYD,SYD,One Way
